video,condition,arm,rep,period,n_a,n_b,n_match,S,zS,p
20170707_09_10_03,invisible,jitter,9,P1,24,25,9,0.3673469387755102,-0.2884334841884391,0.7262737262737263
20170707_09_10_03,invisible,jitter,9,P2,57,57,21,0.3684210526315789,-0.11482098340878322,0.6133866133866134
20170707_09_10_03,invisible,jitter,9,P3,149,162,59,0.37942122186495175,0.9305270038830378,0.2177822177822178
20170707_09_10_03,invisible,null,9,P1,22,26,13,0.5416666666666666,1.5280619682279577,0.10789210789210789
20170707_09_10_03,invisible,null,9,P2,58,43,17,0.33663366336633666,0.39831545353640546,0.43456543456543456
20170707_09_10_03,invisible,null,9,P3,148,175,50,0.30959752321981426,-1.3872550259248009,0.9300699300699301
20170707_09_10_03,invisible,jitter,10,P1,23,23,7,0.30434782608695654,-0.735903374053289,0.8291708291708292
20170707_09_10_03,invisible,jitter,10,P2,58,58,20,0.3448275862068966,-0.8597036690397424,0.8681318681318682
20170707_09_10_03,invisible,jitter,10,P3,149,159,51,0.33116883116883117,-0.7690990133690772,0.8101898101898102
20170707_09_10_03,invisible,null,10,P1,23,23,7,0.30434782608695654,-0.8803934493010258,0.8531468531468531
20170707_09_10_03,invisible,null,10,P2,55,64,18,0.3025210084033613,-1.6975692398978912,0.9690309690309691
20170707_09_10_03,invisible,null,10,P3,149,158,62,0.40390879478827363,1.5897265879891773,0.06593406593406594
20170707_11_12_01,invisible,real,0,P1,20,28,10,0.4166666666666667,-0.0477325269922898,0.5834165834165834
20170707_11_12_01,invisible,real,0,P2,59,58,23,0.39316239316239315,-0.3880532103522702,0.6923076923076923
20170707_11_12_01,invisible,real,0,P3,168,159,55,0.3363914373088685,-1.8575338152612524,0.972027972027972
20170707_11_12_01,invisible,jitter,1,P1,21,28,7,0.2857142857142857,-1.0329360944148165,0.8711288711288712
20170707_11_12_01,invisible,jitter,1,P2,57,56,18,0.3185840707964602,-0.9138533664293315,0.8741258741258742
20170707_11_12_01,invisible,jitter,1,P3,161,156,54,0.34069400630914826,-0.828303657903377,0.8271728271728271
20170707_11_12_01,invisible,null,1,P1,21,22,6,0.27906976744186046,-0.6972239639503132,0.8401598401598401
20170707_11_12_01,invisible,null,1,P2,57,64,27,0.4462809917355372,0.7564587676905723,0.3086913086913087
20170707_11_12_01,invisible,null,1,P3,163,147,49,0.3161290322580645,-1.2186729853881513,0.8971028971028971
20170707_11_12_01,invisible,jitter,2,P1,21,27,10,0.4166666666666667,0.2539892496169199,0.5154845154845155
20170707_11_12_01,invisible,jitter,2,P2,57,55,21,0.375,-0.2733382053543183,0.6593406593406593
20170707_11_12_01,invisible,jitter,2,P3,164,157,55,0.3426791277258567,-0.304180939439816,0.6543456543456544
20170707_11_12_01,invisible,null,2,P1,20,13,3,0.18181818181818182,-0.8086912820052078,0.8981018981018981
20170707_11_12_01,invisible,null,2,P2,59,57,19,0.3275862068965517,-1.0390098319551786,0.8641358641358642
20170707_11_12_01,invisible,null,2,P3,162,164,54,0.3312883435582822,-1.1836911420102412,0.8931068931068931
20170707_11_12_01,invisible,jitter,3,P1,22,27,5,0.20408163265306123,-2.3555180266499054,1.0
20170707_11_12_01,invisible,jitter,3,P2,55,57,18,0.32142857142857145,-0.7494144254383818,0.7942057942057942
20170707_11_12_01,invisible,jitter,3,P3,166,157,74,0.4582043343653251,2.616485722439908,0.007992007992007992
20170707_11_12_01,invisible,null,3,P1,21,20,5,0.24390243902439024,-0.9435521039694074,0.8671328671328671
20170707_11_12_01,invisible,null,3,P2,56,62,22,0.3728813559322034,0.024510428996418605,0.5504495504495505
20170707_11_12_01,invisible,null,3,P3,165,156,55,0.3426791277258567,-0.7780347973687421,0.8041958041958042
20170707_11_12_01,invisible,jitter,4,P1,20,28,8,0.3333333333333333,-0.4726802100639793,0.7772227772227772
20170707_11_12_01,invisible,jitter,4,P2,59,57,20,0.3448275862068966,-0.9643254750244102,0.8741258741258742
20170707_11_12_01,invisible,jitter,4,P3,164,155,57,0.3573667711598746,-0.20367753502204022,0.6103896103896104
20170707_11_12_01,invisible,null,4,P1,19,23,6,0.2857142857142857,-0.8663839950123494,0.8411588411588412
20170707_11_12_01,invisible,null,4,P2,56,46,17,0.3333333333333333,-0.15647661497680077,0.6683316683316683
20170707_11_12_01,invisible,null,4,P3,164,170,63,0.3772455089820359,-0.19831261616598211,0.6003996003996004
20170707_11_12_01,invisible,jitter,5,P1,18,27,6,0.26666666666666666,-1.4102335216244064,0.967032967032967
20170707_11_12_01,invisible,jitter,5,P2,57,57,21,0.3684210526315789,-0.2576774732079628,0.6643356643356644
20170707_11_12_01,invisible,jitter,5,P3,161,156,53,0.334384858044164,-0.7259112443512319,0.7852147852147852
20170707_11_12_01,invisible,null,5,P1,20,22,9,0.42857142857142855,0.7402431656351192,0.3026973026973027
20170707_11_12_01,invisible,null,5,P2,57,46,21,0.4077669902912621,1.2167560303948932,0.15684315684315683
20170707_11_12_01,invisible,null,5,P3,166,172,65,0.38461538461538464,0.10998994252078,0.4915084915084915
20170707_11_12_01,invisible,jitter,6,P1,21,27,6,0.25,-1.8272637877934799,0.981018981018981
20170707_11_12_01,invisible,jitter,6,P2,58,56,28,0.49122807017543857,2.028475461648241,0.04395604395604396
20170707_11_12_01,invisible,jitter,6,P3,163,159,60,0.37267080745341613,0.20727171044225134,0.4745254745254745
20170707_11_12_01,invisible,null,6,P1,20,21,9,0.43902439024390244,1.0323034813421454,0.23476523476523475
20170707_11_12_01,invisible,null,6,P2,57,53,19,0.34545454545454546,-0.5676265506265593,0.7732267732267732
20170707_11_12_01,invisible,null,6,P3,164,163,64,0.39143730886850153,0.7237514996611918,0.2677322677322677
20170707_11_12_01,invisible,jitter,7,P1,20,24,11,0.5,1.1635250982999918,0.1968031968031968
20170707_11_12_01,invisible,jitter,7,P2,58,55,22,0.3893805309734513,0.4217220232753265,0.4125874125874126
20170707_11_12_01,invisible,jitter,7,P3,165,154,53,0.3322884012539185,-0.5785774459280028,0.7342657342657343
20170707_11_12_01,invisible,null,7,P1,19,22,6,0.2926829268292683,-0.8626194108441376,0.8631368631368631
20170707_11_12_01,invisible,null,7,P2,57,47,18,0.34615384615384615,0.10833737240360797,0.5234765234765235
20170707_11_12_01,invisible,null,7,P3,166,173,62,0.36578171091445427,-0.4790446800184407,0.7292707292707292
20170707_11_12_01,invisible,jitter,8,P1,18,27,7,0.3111111111111111,-0.660383139591753,0.8141858141858141
20170707_11_12_01,invisible,jitter,8,P2,58,54,24,0.42857142857142855,1.0511775341053629,0.1888111888111888
20170707_11_12_01,invisible,jitter,8,P3,163,154,62,0.3911671924290221,1.0934488839258942,0.16883116883116883
20170707_11_12_01,invisible,null,8,P1,20,20,7,0.35,-0.10723816248392577,0.6713286713286714
20170707_11_12_01,invisible,null,8,P2,58,54,25,0.44642857142857145,1.410189006345331,0.1028971028971029
20170707_11_12_01,invisible,null,8,P3,161,164,60,0.36923076923076925,-0.14316124055798843,0.6203796203796204
20170707_11_12_01,invisible,jitter,9,P1,18,26,8,0.36363636363636365,-0.022974914040475684,0.6273726273726273
20170707_11_12_01,invisible,jitter,9,P2,58,58,23,0.39655172413793105,-0.03963862799865692,0.5694305694305695
20170707_11_12_01,invisible,jitter,9,P3,165,153,61,0.3836477987421384,0.5695835246962159,0.32667332667332666
20170707_11_12_01,invisible,null,9,P1,20,23,6,0.27906976744186046,-0.7140772017086103,0.8421578421578422
20170707_11_12_01,invisible,null,9,P2,59,47,19,0.3584905660377358,0.3051741319133723,0.44655344655344653
20170707_11_12_01,invisible,null,9,P3,162,168,64,0.3878787878787879,0.643246960403407,0.3126873126873127
20170707_11_12_01,invisible,jitter,10,P1,21,26,8,0.3404255319148936,-0.6246284976585281,0.8091908091908092
20170707_11_12_01,invisible,jitter,10,P2,56,57,26,0.46017699115044247,1.5618582806915875,0.08291708291708291
20170707_11_12_01,invisible,jitter,10,P3,161,156,58,0.3659305993690852,0.2679562410018191,0.4245754245754246
20170707_11_12_01,invisible,null,10,P1,20,24,8,0.36363636363636365,0.018211451864337726,0.5794205794205795
20170707_11_12_01,invisible,null,10,P2,57,49,15,0.2830188679245283,-1.0739203292935802,0.8841158841158842
20170707_11_12_01,invisible,null,10,P3,161,163,49,0.30246913580246915,-1.9173046374710316,0.975024975024975
20170707_11_12_02,invisible,real,0,P1,28,26,18,0.6666666666666666,1.5897816447878024,0.08791208791208792
20170707_11_12_02,invisible,real,0,P2,67,63,34,0.5230769230769231,0.6240861600284157,0.3036963036963037
20170707_11_12_02,invisible,real,0,P3,191,180,85,0.4582210242587601,-0.12989158829635736,0.5734265734265734
20170707_11_12_02,invisible,jitter,1,P1,28,23,7,0.27450980392156865,-0.9251263075780566,0.8431568431568431
20170707_11_12_02,invisible,jitter,1,P2,63,60,24,0.3902439024390244,-0.012811529571598042,0.5694305694305695
20170707_11_12_02,invisible,jitter,1,P3,188,175,68,0.3746556473829201,-1.1455508674644355,0.8811188811188811
20170707_11_12_02,invisible,null,1,P1,28,26,10,0.37037037037037035,-0.0937385394168664,0.5964035964035964
20170707_11_12_02,invisible,null,1,P2,68,55,23,0.37398373983739835,-0.6196918566765219,0.7972027972027972
20170707_11_12_02,invisible,null,1,P3,186,176,85,0.4696132596685083,1.9978119900140998,0.02197802197802198
20170707_11_12_02,invisible,jitter,2,P1,27,24,10,0.39215686274509803,-0.31882833260753224,0.7092907092907093
20170707_11_12_02,invisible,jitter,2,P2,66,61,28,0.4409448818897638,0.46077274987206135,0.36363636363636365
20170707_11_12_02,invisible,jitter,2,P3,185,177,74,0.4088397790055249,0.5247110678509338,0.3516483516483517
20170707_11_12_02,invisible,null,2,P1,26,24,13,0.52,1.4372912259901736,0.0959040959040959
20170707_11_12_02,invisible,null,2,P2,62,59,23,0.38016528925619836,-0.6188086799342635,0.7862137862137862
20170707_11_12_02,invisible,null,2,P3,187,175,66,0.36464088397790057,-1.6396781886134835,0.965034965034965
20170707_11_12_02,invisible,jitter,3,P1,24,27,10,0.39215686274509803,-0.11650229237087546,0.6523476523476524
20170707_11_12_02,invisible,jitter,3,P2,66,62,30,0.46875,1.4124043925370813,0.1048951048951049
20170707_11_12_02,invisible,jitter,3,P3,188,177,72,0.39452054794520547,-0.4017616366859974,0.6963036963036963
20170707_11_12_02,invisible,null,3,P1,27,23,11,0.44,0.7346640739349065,0.33766233766233766
20170707_11_12_02,invisible,null,3,P2,65,60,26,0.416,0.20028310164769525,0.4935064935064935
20170707_11_12_02,invisible,null,3,P3,182,178,79,0.4388888888888889,0.9386633014196833,0.2037962037962038
20170707_11_12_02,invisible,jitter,4,P1,27,25,9,0.34615384615384615,-0.5325448156111322,0.8251748251748252
20170707_11_12_02,invisible,jitter,4,P2,63,59,32,0.5245901639344263,2.421084117270546,0.005994005994005994
20170707_11_12_02,invisible,jitter,4,P3,184,176,75,0.4166666666666667,0.4289975000362831,0.35264735264735264
20170707_11_12_02,invisible,null,4,P1,26,24,10,0.4,0.05573285309914247,0.5584415584415584
20170707_11_12_02,invisible,null,4,P2,63,59,22,0.36065573770491804,-0.6811942383136356,0.7872127872127872
20170707_11_12_02,invisible,null,4,P3,181,180,81,0.4487534626038781,1.4147124557039534,0.1028971028971029
20170707_11_12_02,invisible,jitter,5,P1,26,26,8,0.3076923076923077,-1.4128551563467566,0.9470529470529471
20170707_11_12_02,invisible,jitter,5,P2,65,60,17,0.272,-2.331187047409217,1.0
20170707_11_12_02,invisible,jitter,5,P3,185,176,81,0.4487534626038781,1.8935182700625237,0.028971028971028972
20170707_11_12_02,invisible,null,5,P1,25,22,8,0.3404255319148936,-0.7138392028078605,0.8201798201798202
20170707_11_12_02,invisible,null,5,P2,66,57,25,0.4065040650406504,-0.10100298794657289,0.5874125874125874
20170707_11_12_02,invisible,null,5,P3,183,180,71,0.39118457300275483,-0.5266431530575887,0.7092907092907093
20170707_11_12_02,invisible,jitter,6,P1,27,25,11,0.4230769230769231,-0.05329995540538098,0.6383616383616384
20170707_11_12_02,invisible,jitter,6,P2,63,61,23,0.3709677419354839,-0.6217489783978369,0.7722277722277723
20170707_11_12_02,invisible,jitter,6,P3,187,180,73,0.3978201634877384,0.07185014800360208,0.5144855144855145
20170707_11_12_02,invisible,null,6,P1,27,23,13,0.52,1.4719313230722395,0.13586413586413587
20170707_11_12_02,invisible,null,6,P2,66,59,30,0.48,1.671799983250539,0.07992007992007992
20170707_11_12_02,invisible,null,6,P3,183,175,79,0.441340782122905,1.6374977258591714,0.06393606393606394
20170707_11_12_02,invisible,jitter,7,P1,28,27,12,0.43636363636363634,0.3212251843933839,0.43656343656343655
20170707_11_12_02,invisible,jitter,7,P2,67,60,25,0.3937007874015748,-0.36311269831541804,0.6943056943056943
20170707_11_12_02,invisible,jitter,7,P3,183,174,74,0.41456582633053224,0.3503262355779013,0.4075924075924076
20170707_11_12_02,invisible,null,7,P1,26,23,11,0.4489795918367347,0.8617042384548578,0.3096903096903097
20170707_11_12_02,invisible,null,7,P2,65,53,21,0.3559322033898305,-0.5245965120566451,0.7652347652347652
20170707_11_12_02,invisible,null,7,P3,179,179,69,0.3854748603351955,-0.47492907093816306,0.7082917082917083
20170707_11_12_02,invisible,jitter,8,P1,26,24,9,0.36,-0.9164337358025554,0.8931068931068931
20170707_11_12_02,invisible,jitter,8,P2,65,58,23,0.37398373983739835,-0.30020382567418996,0.6973026973026973
20170707_11_12_02,invisible,jitter,8,P3,182,173,78,0.4394366197183099,1.5706190754058944,0.07492507492507493
20170707_11_12_02,invisible,null,8,P1,27,22,7,0.2857142857142857,-1.2632280774290308,0.938061938061938
20170707_11_12_02,invisible,null,8,P2,66,60,30,0.47619047619047616,1.2347021885633132,0.12187812187812187
20170707_11_12_02,invisible,null,8,P3,184,177,70,0.3878116343490305,-0.5503837312582258,0.7602397602397603
20170707_11_12_02,invisible,jitter,9,P1,28,24,14,0.5384615384615384,2.0425712546482524,0.02197802197802198
20170707_11_12_02,invisible,jitter,9,P2,64,59,25,0.4065040650406504,0.012463888427004263,0.5624375624375625
20170707_11_12_02,invisible,jitter,9,P3,186,174,77,0.42777777777777776,0.8380908583286242,0.22277722277722278
20170707_11_12_02,invisible,null,9,P1,27,24,11,0.43137254901960786,0.5258059496996282,0.3936063936063936
20170707_11_12_02,invisible,null,9,P2,66,54,22,0.36666666666666664,-0.5487100553232857,0.7652347652347652
20170707_11_12_02,invisible,null,9,P3,187,178,74,0.4054794520547945,-0.07139636459290553,0.5554445554445554
20170707_11_12_02,invisible,jitter,10,P1,27,26,13,0.49056603773584906,0.9814698718667245,0.22577422577422576
20170707_11_12_02,invisible,jitter,10,P2,61,61,26,0.4262295081967213,0.6876405849752898,0.31868131868131866
20170707_11_12_02,invisible,jitter,10,P3,182,176,78,0.43575418994413406,1.1871382996893602,0.13286713286713286
20170707_11_12_02,invisible,null,10,P1,26,25,13,0.5098039215686274,1.2083104226103822,0.16983016983016982
20170707_11_12_02,invisible,null,10,P2,64,58,23,0.3770491803278688,-0.5257851149129533,0.7512487512487512
20170707_11_12_02,invisible,null,10,P3,184,181,64,0.3506849315068493,-1.4747942015059343,0.9410589410589411
20170707_11_12_03,invisible,real,0,P1,26,25,12,0.47058823529411764,-0.17186738622070838,0.6363636363636364
20170707_11_12_03,invisible,real,0,P2,66,62,28,0.4375,-0.429812230081777,0.7042957042957043
20170707_11_12_03,invisible,real,0,P3,166,166,70,0.42168674698795183,0.18068415093395762,0.4565434565434565
20170707_11_12_03,invisible,jitter,1,P1,25,24,9,0.3673469387755102,-0.7911258568430372,0.8741258741258742
20170707_11_12_03,invisible,jitter,1,P2,65,60,29,0.464,0.6787453061314658,0.3006993006993007
20170707_11_12_03,invisible,jitter,1,P3,164,163,60,0.3669724770642202,-0.1115346910910888,0.5904095904095904
20170707_11_12_03,invisible,null,1,P1,26,21,7,0.2978723404255319,-0.722665019556605,0.8211788211788211
20170707_11_12_03,invisible,null,1,P2,65,53,29,0.4915254237288136,2.2253412932112844,0.011988011988011988
20170707_11_12_03,invisible,null,1,P3,160,169,63,0.3829787234042553,0.13713690911713708,0.4865134865134865
20170707_11_12_03,invisible,jitter,2,P1,26,23,12,0.4897959183673469,1.1793956689927545,0.1258741258741259
20170707_11_12_03,invisible,jitter,2,P2,61,59,29,0.48333333333333334,1.6669437918716214,0.057942057942057944
20170707_11_12_03,invisible,jitter,2,P3,162,162,62,0.38271604938271603,0.34810246333941713,0.38961038961038963
20170707_11_12_03,invisible,null,2,P1,24,20,8,0.36363636363636365,-0.1730287285240514,0.6483516483516484
20170707_11_12_03,invisible,null,2,P2,64,56,31,0.5166666666666667,2.3824153187021704,0.011988011988011988
20170707_11_12_03,invisible,null,2,P3,163,168,57,0.34441087613293053,-0.7106487674789127,0.7862137862137862
20170707_11_12_03,invisible,jitter,3,P1,25,24,12,0.4897959183673469,0.7114639599189977,0.35664335664335667
20170707_11_12_03,invisible,jitter,3,P2,63,56,21,0.35294117647058826,-0.5491832755411707,0.7292707292707292
20170707_11_12_03,invisible,jitter,3,P3,163,166,66,0.4012158054711246,0.872420845130956,0.2057942057942058
20170707_11_12_03,invisible,null,3,P1,27,23,10,0.4,-0.146035050021389,0.7082917082917083
20170707_11_12_03,invisible,null,3,P2,65,53,22,0.3728813559322034,0.08132952903481186,0.5594405594405595
20170707_11_12_03,invisible,null,3,P3,158,168,62,0.3803680981595092,0.49163010757912434,0.34165834165834164
20170707_11_12_03,invisible,jitter,4,P1,26,25,11,0.43137254901960786,0.3223228713851018,0.4775224775224775
20170707_11_12_03,invisible,jitter,4,P2,66,61,27,0.4251968503937008,0.463129695156405,0.4015984015984016
20170707_11_12_03,invisible,jitter,4,P3,161,162,56,0.34674922600619196,-0.5573457368790222,0.7402597402597403
20170707_11_12_03,invisible,null,4,P1,25,22,11,0.46808510638297873,0.8442597317245073,0.23576423576423577
20170707_11_12_03,invisible,null,4,P2,64,52,21,0.3620689655172414,-0.173327116895656,0.6503496503496503
20170707_11_12_03,invisible,null,4,P3,161,172,62,0.37237237237237236,0.3031856017639023,0.4015984015984016
20170707_11_12_03,invisible,jitter,5,P1,25,22,7,0.2978723404255319,-1.5469549956513797,0.977022977022977
20170707_11_12_03,invisible,jitter,5,P2,65,60,23,0.368,-0.6786598166798681,0.7772227772227772
20170707_11_12_03,invisible,jitter,5,P3,162,157,60,0.3761755485893417,0.3462306718141905,0.4155844155844156
20170707_11_12_03,invisible,null,5,P1,25,21,12,0.5217391304347826,1.215101080456929,0.17282717282717283
20170707_11_12_03,invisible,null,5,P2,65,55,22,0.36666666666666664,-0.6085545360821528,0.7872127872127872
20170707_11_12_03,invisible,null,5,P3,166,169,63,0.3761194029850746,0.13795475268393204,0.5044955044955045
20170707_11_12_03,invisible,jitter,6,P1,26,25,12,0.47058823529411764,0.37281779089104217,0.4125874125874126
20170707_11_12_03,invisible,jitter,6,P2,64,59,31,0.5040650406504065,1.4461958530611023,0.07692307692307693
20170707_11_12_03,invisible,jitter,6,P3,164,162,57,0.3496932515337423,-0.8334055661109787,0.8261738261738262
20170707_11_12_03,invisible,null,6,P1,26,23,12,0.4897959183673469,1.0095290204001488,0.21478521478521478
